TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Hour,DayOfWeek,TimeSincePrevTxn_Hours,AccountTxnFrequency,AmountToBalanceRatio,UniqueDevicesPerAccount,UniqueLocationsPerAccount,IsFraud,FraudLabel,RiskSegment
TX001678,AC00133,88.06,2023-10-27 17:53:00,Credit,Raleigh,D000515,35.220.238.127,M016,Online,18,Student,288,1,1779.85,2024-11-04 08:09:00,17,Friday,8966.266666666666,7,0.04944829716146784,7,7,0,Legitimate,Low Risk
TX000895,AC00133,110.08,2023-11-20 17:15:00,Debit,Detroit,D000560,207.157.126.125,M059,Branch,19,Student,95,1,1447.26,2024-11-04 08:08:00,17,Monday,8390.883333333333,7,0.07600845152113571,7,7,0,Legitimate,Low Risk
TX000281,AC00133,255.04,2023-11-23 16:15:00,Debit,Seattle,D000206,98.39.212.221,M084,ATM,45,Engineer,152,1,6217.86,2024-11-04 08:11:00,16,Thursday,8319.933333333332,7,0.04101073187047144,7,7,0,Legitimate,Low Risk
TX001857,AC00134,49.59,2023-08-25 16:45:00,Debit,Boston,D000679,18.92.67.57,M089,Branch,48,Engineer,147,1,6037.03,2024-11-04 08:09:00,16,Friday,10479.4,1,0.008212943625652738,1,1,0,Legitimate,Low Risk
TX000009,AC00135,106.23,2023-03-21 16:59:00,Credit,Detroit,D000690,24.148.92.177,M035,Branch,51,Engineer,86,1,9095.14,2024-11-04 08:11:00,16,Tuesday,14247.2,2,0.011678580144984577,2,2,0,Legitimate,Low Risk
TX000388,AC00135,39.66,2023-05-18 16:16:00,Debit,Virginia Beach,D000680,200.136.146.93,M045,Branch,52,Engineer,169,1,8497.34,2024-11-04 08:07:00,16,Thursday,12855.85,2,0.004666793750308883,2,2,0,Legitimate,Low Risk
TX001362,AC00136,61.98,2023-01-03 18:18:00,Debit,Denver,D000376,20.147.6.179,M038,Online,49,Engineer,44,1,5212.28,2024-11-04 08:08:00,18,Tuesday,16093.833333333334,8,0.011888868428321517,8,8,0,Legitimate,Low Risk
TX001842,AC00136,684.96,2023-01-09 16:19:00,Debit,Mesa,D000445,165.114.224.47,M070,ATM,21,Student,31,1,526.67,2024-11-04 08:07:00,16,Monday,15951.8,8,1.298084029791347,8,8,0,Legitimate,Medium Risk
TX000679,AC00136,642.68,2023-02-17 16:57:00,Debit,Fresno,D000269,56.116.189.0,M034,Branch,50,Doctor,94,1,8461.46,2024-11-04 08:08:00,16,Friday,15015.183333333332,8,0.07594481982780421,8,8,0,Legitimate,Low Risk
TX000410,AC00136,739.28,2023-06-19 16:46:00,Credit,Tucson,D000576,20.147.6.179,M026,Branch,58,Doctor,47,1,11905.64,2024-11-04 08:11:00,16,Monday,12087.416666666666,8,0.06208972472502738,8,8,0,Legitimate,Low Risk
TX001312,AC00136,78.62,2023-07-31 16:46:00,Debit,Oklahoma City,D000521,80.90.35.146,M084,Branch,32,Doctor,52,1,1360.85,2024-11-04 08:08:00,16,Monday,11079.366666666667,8,0.057730293350956426,8,8,0,Legitimate,Low Risk
TX001262,AC00136,886.19,2023-08-21 17:32:00,Debit,Colorado Springs,D000614,116.106.207.139,M081,Branch,61,Retired,69,1,7904.24,2024-11-04 08:08:00,17,Monday,10574.6,8,0.11210159337350922,8,8,0,Legitimate,Low Risk
TX000919,AC00136,132.33,2023-11-10 16:32:00,Credit,Phoenix,D000437,88.55.149.101,M004,ATM,35,Engineer,47,1,7457.94,2024-11-04 08:08:00,16,Friday,8631.6,8,0.017741126755276223,8,8,0,Legitimate,Low Risk
TX001416,AC00136,654.49,2023-11-20 16:31:00,Credit,Austin,D000380,167.104.180.235,M060,Online,25,Student,104,1,164.61,2024-11-04 08:08:00,16,Monday,8391.616666666667,8,3.951995652436447,8,8,1,Fraud,High Risk (Flagged)
TX001824,AC00137,31.39,2023-01-09 17:09:00,Debit,Tucson,D000214,186.57.149.225,M068,ATM,20,Student,15,1,998.49,2024-11-04 08:06:00,17,Monday,15950.95,3,0.03140601706870504,3,3,0,Legitimate,Low Risk
TX002281,AC00137,333.67,2023-07-06 18:09:00,Debit,Fort Worth,D000288,129.108.48.116,M037,Online,36,Engineer,68,1,9238.08,2024-11-04 08:08:00,18,Thursday,11677.983333333334,3,0.036115067734016806,3,3,0,Legitimate,Low Risk
TX000706,AC00137,12.11,2023-12-12 16:17:00,Debit,Jacksonville,D000577,57.141.198.111,M038,Branch,75,Retired,127,1,1730.28,2024-11-04 08:07:00,16,Tuesday,7863.833333333333,3,0.006994824638417818,3,3,0,Legitimate,Low Risk
TX002296,AC00138,61.4,2023-01-30 16:45:00,Debit,San Jose,D000599,63.191.171.41,M073,Branch,41,Engineer,20,2,7892.87,2024-11-04 08:08:00,16,Monday,15447.383333333333,2,0.007778187378307471,2,2,0,Legitimate,Low Risk
TX001290,AC00138,355.0,2023-08-29 16:50:00,Credit,Fort Worth,D000052,115.241.186.164,M053,Online,26,Student,33,1,185.47,2024-11-04 08:10:00,16,Tuesday,10383.333333333334,2,1.903791494610393,2,2,0,Legitimate,Medium Risk
TX002162,AC00139,10.15,2023-02-23 16:51:00,Debit,Austin,D000531,55.139.104.163,M004,ATM,59,Doctor,58,5,7155.04,2024-11-04 08:11:00,16,Thursday,14871.333333333334,8,0.0014183822337493922,8,6,0,Legitimate,Medium Risk
TX000651,AC00139,119.61,2023-03-14 16:21:00,Debit,San Diego,D000102,99.205.173.118,M017,ATM,33,Doctor,53,1,9899.94,2024-11-04 08:07:00,16,Tuesday,14415.766666666666,8,0.012080671128195908,8,6,0,Legitimate,Low Risk
TX001085,AC00139,102.34,2023-05-18 16:19:00,Debit,San Antonio,D000376,116.43.88.219,M076,Online,51,Doctor,78,1,9326.28,2024-11-04 08:09:00,16,Thursday,12855.833333333334,8,0.010972116201078986,8,6,0,Legitimate,Low Risk
TX002014,AC00139,510.7,2023-06-07 16:35:00,Credit,Nashville,D000167,156.96.135.18,M040,Online,27,Student,294,1,5828.48,2024-11-04 08:07:00,16,Wednesday,12375.533333333333,8,0.08760644174094431,8,6,0,Legitimate,Low Risk
TX001522,AC00139,263.92,2023-07-26 17:56:00,Credit,San Diego,D000568,32.240.176.64,M074,Branch,57,Retired,233,1,4161.71,2024-11-04 08:10:00,17,Wednesday,11198.233333333334,8,0.06340100559491293,8,6,0,Legitimate,Low Risk
TX001575,AC00139,18.35,2023-09-18 16:40:00,Debit,Nashville,D000685,83.80.89.29,M035,Branch,21,Student,78,1,1293.39,2024-11-04 08:10:00,16,Monday,9903.5,8,0.01417656193264781,8,6,0,Legitimate,Low Risk
TX002173,AC00139,345.86,2023-11-20 16:41:00,Debit,Omaha,D000448,96.162.11.85,M069,ATM,51,Retired,145,1,1504.64,2024-11-04 08:09:00,16,Monday,8391.466666666667,8,0.22970962514279641,8,6,0,Legitimate,Medium Risk
TX000646,AC00139,50.83,2023-12-18 16:06:00,Credit,Philadelphia,D000421,190.164.160.79,M076,Online,30,Doctor,48,1,9553.42,2024-11-04 08:10:00,16,Monday,7720.066666666667,8,0.00532005082464451,8,6,0,Legitimate,Low Risk
TX002448,AC00140,163.22,2023-04-06 18:06:00,Debit,Miami,D000193,186.54.68.246,M029,Online,26,Student,217,1,1788.27,2024-11-04 08:07:00,18,Thursday,13862.016666666666,7,0.09122155963046383,7,7,0,Legitimate,Low Risk
TX002105,AC00140,2.51,2023-04-17 16:04:00,Debit,Baltimore,D000539,46.150.175.171,M099,Online,63,Retired,32,1,4891.56,2024-11-04 08:11:00,16,Monday,13600.116666666667,7,0.0005130238566312932,7,7,0,Legitimate,Low Risk
TX000085,AC00140,154.71,2023-07-03 16:40:00,Debit,San Diego,D000494,167.104.180.235,M030,Online,34,Doctor,157,1,1523.72,2024-11-04 08:09:00,16,Monday,11751.483333333334,7,0.10146781048323628,7,7,0,Legitimate,Low Risk
TX001588,AC00140,241.45,2023-07-24 16:02:00,Debit,Portland,D000435,133.63.96.21,M026,Online,26,Student,158,1,1594.04,2024-11-04 08:08:00,16,Monday,11248.1,7,0.15137551409369043,7,7,0,Legitimate,Low Risk
TX002220,AC00140,152.42,2023-10-23 16:45:00,Debit,San Jose,D000164,38.166.40.246,M057,ATM,42,Doctor,176,1,9141.79,2024-11-04 08:12:00,16,Monday,9063.45,7,0.016671059928096345,7,7,0,Legitimate,Low Risk
TX000332,AC00140,126.81,2023-10-30 16:58:00,Debit,Philadelphia,D000693,57.232.212.116,M036,Branch,26,Engineer,290,1,5427.98,2024-11-04 08:12:00,16,Monday,8895.233333333334,7,0.023357978846855212,7,7,0,Legitimate,Low Risk
TX002295,AC00140,211.7,2023-11-13 16:58:00,Credit,Chicago,D000157,59.127.135.25,M064,Online,50,Doctor,205,1,12272.78,2024-11-04 08:07:00,16,Monday,8559.15,7,0.017248150121641416,7,7,0,Legitimate,Low Risk
TX001759,AC00141,148.26,2023-05-08 17:33:00,Debit,Omaha,D000389,4.105.134.118,M021,ATM,25,Student,57,1,958.7,2024-11-04 08:12:00,17,Monday,13094.65,5,0.15448577680525163,5,5,0,Legitimate,Medium Risk
TX000774,AC00141,61.97,2023-05-22 18:45:00,Debit,Phoenix,D000487,10.223.224.50,M056,ATM,74,Retired,95,1,7014.69,2024-11-04 08:10:00,18,Monday,12757.416666666666,5,0.008833058473222164,5,5,0,Legitimate,Low Risk
TX001398,AC00141,780.59,2023-06-28 17:58:00,Credit,Tucson,D000451,191.25.177.160,M058,Online,23,Student,145,1,6513.34,2024-11-04 08:07:00,17,Wednesday,11870.15,5,0.11982641372725403,5,5,0,Legitimate,Low Risk
TX001628,AC00141,398.7,2023-08-28 16:02:00,Debit,Albuquerque,D000426,198.39.35.23,M006,ATM,47,Doctor,276,1,7987.74,2024-11-04 08:09:00,16,Monday,10408.116666666667,5,0.049907745151300455,5,5,0,Legitimate,Low Risk
TX000336,AC00141,66.65,2023-10-17 16:58:00,Debit,Detroit,D000398,120.170.93.69,M100,ATM,37,Engineer,33,1,3559.96,2024-11-04 08:11:00,16,Tuesday,9207.216666666667,5,0.018716862868439973,5,5,0,Legitimate,Low Risk
TX001749,AC00142,504.12,2023-04-14 17:35:00,Credit,Baltimore,D000248,104.80.232.55,M008,Branch,25,Student,101,1,1107.28,2024-11-04 08:10:00,17,Friday,13670.583333333334,2,0.45486700111885087,2,2,0,Legitimate,Medium Risk
TX001495,AC00142,25.58,2023-11-16 16:33:00,Debit,Omaha,D000083,194.29.57.163,M048,ATM,60,Engineer,166,1,6741.41,2024-11-04 08:06:00,16,Thursday,8487.55,2,0.0037938956545211576,2,2,0,Legitimate,Low Risk
TX001146,AC00143,189.08,2023-03-13 16:13:00,Debit,Miami,D000641,210.136.14.108,M011,Branch,68,Doctor,238,1,10790.8,2024-11-04 08:08:00,16,Monday,14439.916666666666,5,0.017520710168831895,5,5,0,Legitimate,Low Risk
TX000650,AC00143,73.88,2023-05-08 17:42:00,Debit,Los Angeles,D000405,134.140.85.231,M009,Branch,53,Retired,131,1,4055.55,2024-11-04 08:08:00,17,Monday,13094.433333333332,5,0.0182125204915507,5,5,0,Legitimate,Low Risk
TX000059,AC00143,386.52,2023-06-09 16:18:00,Debit,Indianapolis,D000145,186.54.68.246,M064,Branch,48,Engineer,28,1,5630.61,2024-11-04 08:07:00,16,Friday,12327.816666666668,5,0.068634014074128,5,5,0,Legitimate,Low Risk
TX001895,AC00143,447.83,2023-08-15 16:22:00,Credit,Atlanta,D000590,162.151.179.167,M030,Branch,53,Doctor,88,1,13273.08,2024-11-04 08:07:00,16,Tuesday,10719.75,5,0.03373717801911696,5,5,0,Legitimate,Low Risk
TX002225,AC00143,281.47,2023-08-18 17:02:00,Debit,Philadelphia,D000469,100.198.165.4,M029,ATM,34,Engineer,142,1,4437.48,2024-11-04 08:11:00,17,Friday,10647.15,5,0.06341585407617023,5,5,0,Legitimate,Low Risk
TX001899,AC00144,133.56,2023-01-24 18:43:00,Debit,Atlanta,D000417,162.58.247.55,M071,Online,25,Student,177,1,783.83,2024-11-04 08:06:00,18,Tuesday,15589.383333333333,8,0.17017698100225526,8,8,0,Legitimate,Medium Risk
TX001422,AC00144,335.48,2023-03-02 16:06:00,Debit,Oklahoma City,D000211,107.247.202.71,M040,Branch,45,Engineer,155,1,3023.16,2024-11-04 08:06:00,16,Thursday,14704.0,8,0.11093328395323,8,8,0,Legitimate,Low Risk
TX002078,AC00144,125.83,2023-05-29 17:14:00,Debit,Los Angeles,D000608,113.137.153.101,M001,ATM,57,Retired,138,1,6109.86,2024-11-04 08:11:00,17,Monday,12590.95,8,0.02059120974789146,8,8,0,Legitimate,Low Risk
TX002342,AC00144,97.73,2023-05-29 17:55:00,Debit,Sacramento,D000038,135.29.211.116,M018,Branch,69,Doctor,156,1,7885.21,2024-11-04 08:08:00,17,Monday,12590.216666666667,8,0.012392518079026554,8,8,0,Legitimate,Low Risk
TX000994,AC00144,29.91,2023-07-31 16:26:00,Credit,Philadelphia,D000551,113.21.93.28,M034,Online,76,Retired,43,3,2834.84,2024-11-04 08:08:00,16,Monday,11079.7,8,0.010547139471902505,8,8,0,Legitimate,Medium Risk
TX001876,AC00144,132.48,2023-08-09 18:38:00,Debit,Charlotte,D000097,44.197.126.59,M062,Branch,36,Engineer,101,1,9313.05,2024-11-04 08:07:00,18,Wednesday,10861.483333333334,8,0.01422367283834637,8,8,0,Legitimate,Low Risk
TX000590,AC00144,518.85,2023-10-23 18:37:00,Debit,Kansas City,D000100,73.54.203.165,M038,Online,22,Student,82,1,1806.0,2024-11-04 08:06:00,18,Monday,9061.483333333334,8,0.28713337022689545,8,8,0,Legitimate,Medium Risk
TX001409,AC00144,469.13,2023-12-04 17:53:00,Credit,San Antonio,D000501,63.191.171.41,M009,ATM,54,Doctor,139,1,1265.28,2024-11-04 08:07:00,17,Monday,8054.233333333334,8,0.37047888302745047,8,8,0,Legitimate,Medium Risk
TX002198,AC00145,515.57,2023-01-02 17:26:00,Debit,Columbus,D000196,147.227.81.224,M027,ATM,27,Engineer,56,1,9269.67,2024-11-04 08:06:00,17,Monday,16118.666666666666,5,0.055613024732840244,5,5,0,Legitimate,Low Risk
TX000749,AC00145,217.61,2023-03-16 17:36:00,Debit,Chicago,D000172,216.32.4.105,M025,ATM,19,Student,45,1,1404.53,2024-11-04 08:10:00,17,Thursday,14366.566666666668,5,0.15482415885822431,5,5,0,Legitimate,Medium Risk
TX002147,AC00145,97.63,2023-05-15 16:05:00,Credit,Milwaukee,D000236,101.90.40.193,M023,Online,48,Doctor,127,1,12467.31,2024-11-04 08:11:00,16,Monday,12928.1,5,0.007830251252976546,5,5,0,Legitimate,Low Risk
TX000545,AC00145,377.12,2023-08-14 17:12:00,Debit,Houston,D000321,112.56.160.202,M049,ATM,34,Engineer,61,1,836.67,2024-11-04 08:11:00,17,Monday,10742.983333333334,5,0.4502011531987537,5,5,0,Legitimate,Medium Risk
TX000401,AC00145,194.85,2023-09-12 16:50:00,Debit,Jacksonville,D000601,148.234.210.167,M096,Online,23,Student,130,4,319.84,2024-11-04 08:08:00,16,Tuesday,10047.3,5,0.6073120558533849,5,5,1,Fraud,High Risk (Flagged)
TX002327,AC00146,35.98,2023-08-17 16:14:00,Credit,Nashville,D000662,216.31.34.238,M004,Branch,40,Doctor,133,1,11147.34,2024-11-04 08:06:00,16,Thursday,10671.866666666667,2,0.003227386319398224,2,2,0,Legitimate,Low Risk
TX001797,AC00146,1135.8,2023-09-06 16:03:00,Debit,San Diego,D000485,16.131.3.140,M004,ATM,30,Doctor,250,1,13534.3,2024-11-04 08:07:00,16,Wednesday,10192.066666666668,2,0.08391391398786877,2,2,0,Legitimate,Low Risk
TX000269,AC00147,270.72,2023-07-03 18:01:00,Credit,Washington,D000508,26.240.219.199,M094,Online,26,Engineer,53,1,6263.96,2024-11-04 08:11:00,18,Monday,11750.166666666666,3,0.04321176831136991,3,3,0,Legitimate,Low Risk
TX001215,AC00147,50.75,2023-08-14 18:14:00,Debit,Boston,D000642,157.47.114.20,M018,ATM,62,Doctor,185,1,8271.47,2024-11-04 08:07:00,18,Monday,10741.883333333333,3,0.006134806170345738,3,3,0,Legitimate,Low Risk
TX000980,AC00147,67.15,2023-11-20 17:17:00,Debit,Indianapolis,D000661,191.91.45.159,M001,Online,59,Doctor,14,1,9028.49,2024-11-04 08:10:00,17,Monday,8390.883333333333,3,0.007436743381962881,3,3,0,Legitimate,Low Risk
TX000483,AC00148,366.21,2023-01-12 17:57:00,Debit,Oklahoma City,D000483,210.160.90.52,M052,ATM,62,Doctor,181,1,10862.99,2024-11-04 08:11:00,17,Thursday,15878.233333333334,5,0.03370860982014895,5,5,0,Legitimate,Low Risk
TX000487,AC00148,1416.69,2023-01-16 17:00:00,Debit,Nashville,D000418,219.98.242.240,M015,ATM,46,Engineer,58,1,3740.73,2024-11-04 08:11:00,17,Monday,15783.183333333332,5,0.3786189810595634,5,5,0,Legitimate,Medium Risk
TX000295,AC00148,757.41,2023-05-05 16:31:00,Debit,Los Angeles,D000383,125.89.163.224,M048,ATM,22,Student,37,1,9532.42,2024-11-04 08:09:00,16,Friday,13167.633333333333,5,0.07944787914515462,5,5,0,Legitimate,Low Risk
TX002164,AC00148,319.5,2023-06-09 16:03:00,Credit,Virginia Beach,D000513,54.252.249.33,M081,Branch,29,Engineer,69,1,2366.3,2024-11-04 08:10:00,16,Friday,12328.116666666667,5,0.1349638829045748,5,5,0,Legitimate,Low Risk
TX000461,AC00148,8.98,2023-08-21 16:07:00,Debit,Detroit,D000229,188.225.207.71,M063,Online,66,Retired,56,1,4516.76,2024-11-04 08:10:00,16,Monday,10576.05,5,0.0019877107238985693,5,5,0,Legitimate,Low Risk
TX000738,AC00149,1092.73,2023-01-23 17:24:00,Debit,Columbus,D000688,56.89.80.133,M064,Branch,58,Retired,11,1,1390.98,2024-11-04 08:07:00,17,Monday,15614.716666666667,6,0.7850184629089498,6,6,1,Fraud,High Risk (Flagged)
TX002286,AC00149,69.43,2023-02-06 17:38:00,Debit,Las Vegas,D000472,134.247.5.188,M003,ATM,30,Engineer,162,1,9281.85,2024-11-04 08:08:00,17,Monday,15278.5,6,0.007479384025380137,6,6,0,Legitimate,Low Risk
TX000093,AC00149,230.66,2023-03-27 18:16:00,Debit,Houston,D000526,60.43.160.195,M049,Branch,21,Student,135,1,618.05,2024-11-04 08:10:00,18,Monday,14101.9,6,0.37260318229545275,6,6,0,Legitimate,Medium Risk
TX000182,AC00149,453.54,2023-04-19 16:36:00,Debit,Albuquerque,D000150,223.32.70.156,M017,ATM,58,Doctor,82,1,12046.3,2024-11-04 08:12:00,16,Wednesday,13551.6,6,0.037646609613772385,6,6,0,Legitimate,Low Risk
TX000613,AC00149,35.73,2023-06-12 16:48:00,Debit,Miami,D000693,205.69.66.135,M028,Branch,65,Doctor,87,1,9073.17,2024-11-04 08:11:00,16,Monday,12255.383333333333,6,0.003937550211203889,6,6,0,Legitimate,Low Risk
TX002289,AC00149,336.01,2023-11-09 18:45:00,Debit,Colorado Springs,D000216,16.250.113.156,M043,Online,63,Doctor,121,4,9938.2,2024-11-04 08:08:00,18,Thursday,8653.383333333333,6,0.033806543786220215,6,6,0,Legitimate,Medium Risk
TX002379,AC00150,199.02,2023-01-30 17:36:00,Debit,Memphis,D000535,98.255.160.110,M081,ATM,22,Student,185,1,793.63,2024-11-04 08:08:00,17,Monday,15446.533333333333,7,0.2504561871562866,6,7,0,Legitimate,Medium Risk
TX002405,AC00150,470.62,2023-02-27 17:52:00,Debit,Tucson,D000642,180.224.54.115,M002,Branch,57,Doctor,127,1,12470.62,2024-11-04 08:06:00,17,Monday,14774.233333333334,7,0.03773527416646755,6,7,0,Legitimate,Low Risk
TX000585,AC00150,992.17,2023-02-27 18:23:00,Debit,San Antonio,D000205,90.111.245.138,M007,ATM,43,Doctor,169,1,6215.96,2024-11-04 08:12:00,18,Monday,14773.816666666668,7,0.15959086112826848,6,7,0,Legitimate,Medium Risk
TX002452,AC00150,195.8,2023-02-28 17:37:00,Debit,Raleigh,D000511,82.75.200.117,M052,Online,39,Doctor,186,1,12027.68,2024-11-04 08:06:00,17,Tuesday,14750.483333333334,7,0.0162777628135423,6,7,0,Legitimate,Low Risk
TX000011,AC00150,17.78,2023-03-14 16:46:00,Credit,Albuquerque,D000205,213.15.9.253,M073,Online,52,Engineer,59,1,7599.52,2024-11-04 08:06:00,16,Tuesday,14415.333333333334,7,0.002339313625909806,6,7,0,Legitimate,Low Risk
TX001094,AC00150,122.63,2023-04-20 18:39:00,Debit,Milwaukee,D000112,219.193.239.152,M029,Branch,21,Student,153,1,359.06,2024-11-04 08:10:00,18,Thursday,13525.516666666666,7,0.34058212520135533,6,7,0,Legitimate,Medium Risk
TX000608,AC00150,32.54,2023-07-04 16:25:00,Debit,Oklahoma City,D000008,4.101.189.38,M022,Online,25,Student,183,4,1544.88,2024-11-04 08:07:00,16,Tuesday,11727.7,7,0.021049499314306414,6,7,0,Legitimate,Medium Risk
TX001910,AC00151,301.47,2023-01-26 16:13:00,Debit,Colorado Springs,D000030,36.13.239.172,M040,Branch,21,Student,291,1,560.73,2024-11-04 08:09:00,16,Thursday,15543.933333333332,4,0.5366813237676464,4,4,0,Legitimate,Medium Risk
TX001242,AC00151,168.11,2023-05-19 16:44:00,Credit,New York,D000050,146.69.70.214,M015,Online,51,Doctor,12,1,10652.13,2024-11-04 08:06:00,16,Friday,12831.366666666667,4,0.01578033873612732,4,4,0,Legitimate,Low Risk
TX001055,AC00151,382.07,2023-06-05 17:48:00,Credit,Omaha,D000318,21.97.154.92,M091,Branch,62,Doctor,147,1,10156.09,2024-11-04 08:08:00,17,Monday,12422.333333333334,4,0.037616088860096736,4,4,0,Legitimate,Low Risk
TX001747,AC00151,305.18,2023-06-05 17:48:00,Debit,Chicago,D000699,93.146.251.20,M065,Online,58,Retired,216,1,4474.2,2024-11-04 08:08:00,17,Monday,12422.333333333334,4,0.06819360028602074,4,4,0,Legitimate,Low Risk
TX001811,AC00152,613.21,2023-03-15 17:45:00,Debit,Tucson,D000614,69.160.14.157,M098,ATM,61,Retired,157,1,3279.12,2024-11-04 08:10:00,17,Wednesday,14390.416666666666,4,0.18694742875260664,4,4,0,Legitimate,Medium Risk
TX000535,AC00152,227.22,2023-03-27 18:52:00,Debit,El Paso,D000350,197.187.216.106,M074,ATM,53,Doctor,220,1,832.82,2024-11-04 08:11:00,18,Monday,14101.316666666668,4,0.27250485716341655,4,4,0,Legitimate,Medium Risk
TX001138,AC00152,99.52,2023-04-10 17:49:00,Debit,San Diego,D000335,24.181.236.233,M083,ATM,52,Engineer,127,1,3798.09,2024-11-04 08:11:00,17,Monday,13766.366666666667,4,0.02619574687622562,4,4,0,Legitimate,Low Risk
TX002422,AC00152,29.92,2024-01-01 16:25:00,Credit,Denver,D000672,167.95.191.52,M010,Online,68,Doctor,63,1,7855.01,2024-11-04 08:10:00,16,Monday,7383.75,4,0.0038085491235372664,4,4,0,Legitimate,Low Risk
TX000741,AC00153,381.62,2023-01-27 16:40:00,Debit,Las Vegas,D000670,187.223.139.194,M097,Online,64,Retired,164,1,6009.12,2024-11-04 08:11:00,16,Friday,15519.516666666666,7,0.06349623634802633,7,7,0,Legitimate,Low Risk
TX001252,AC00153,95.78,2023-03-23 17:09:00,Debit,Atlanta,D000211,221.23.158.87,M061,Online,22,Student,27,1,271.64,2024-11-04 08:09:00,17,Thursday,14199.0,7,0.35130575117370894,7,7,0,Legitimate,Medium Risk
TX002362,AC00153,427.83,2023-05-10 17:02:00,Debit,Phoenix,D000529,16.128.130.153,M066,ATM,47,Engineer,29,1,3293.06,2024-11-04 08:09:00,17,Wednesday,13047.116666666667,7,0.1298792371723648,7,7,0,Legitimate,Low Risk
TX000755,AC00153,84.34,2023-06-08 16:27:00,Debit,Memphis,D000493,200.136.146.93,M039,Online,58,Retired,248,3,5313.97,2024-11-04 08:09:00,16,Thursday,12351.7,7,0.015868386839436536,7,7,0,Legitimate,Medium Risk
TX001541,AC00153,89.5,2023-08-21 16:22:00,Credit,Louisville,D000014,166.79.195.157,M020,Branch,41,Engineer,134,1,8658.95,2024-11-04 08:09:00,16,Monday,10575.783333333333,7,0.010334932649726614,7,7,0,Legitimate,Low Risk
TX001836,AC00153,256.34,2023-08-21 16:42:00,Debit,Kansas City,D000383,89.18.54.235,M057,Branch,69,Retired,99,1,7471.63,2024-11-04 08:07:00,16,Monday,10575.416666666666,7,0.03430385286037178,7,7,0,Legitimate,Low Risk
TX000512,AC00153,1116.48,2023-09-18 17:44:00,Debit,San Diego,D000633,164.75.163.220,M057,ATM,51,Engineer,55,1,447.53,2024-11-04 08:11:00,17,Monday,9902.45,7,2.489198046953381,7,7,1,Fraud,High Risk (Flagged)
TX001086,AC00154,7.82,2023-01-09 17:56:00,Debit,Boston,D000063,40.45.69.120,M090,ATM,36,Engineer,273,1,2240.49,2024-11-04 08:09:00,17,Monday,15950.216666666667,5,0.0034887507863073227,5,5,0,Legitimate,Low Risk
TX001849,AC00154,371.86,2023-02-20 17:28:00,Debit,Miami,D000147,41.110.46.150,M073,ATM,46,Doctor,91,1,1329.45,2024-11-04 08:08:00,17,Monday,14942.666666666666,5,0.2794994174903228,5,5,0,Legitimate,Medium Risk
TX000110,AC00154,143.03,2023-07-31 16:37:00,Debit,San Antonio,D000469,197.162.55.147,M055,ATM,63,Retired,147,1,7981.45,2024-11-04 08:10:00,16,Monday,11079.55,5,0.017918057739165296,5,5,0,Legitimate,Low Risk
TX001644,AC00154,12.94,2023-08-28 17:08:00,Debit,Fresno,D000364,114.115.12.20,M098,Branch,23,Student,158,1,921.23,2024-11-04 08:10:00,17,Monday,10407.033333333333,5,0.014031206965724385,5,5,0,Legitimate,Low Risk
TX000757,AC00154,333.78,2023-11-30 17:53:00,Debit,San Diego,D000444,49.31.186.82,M057,ATM,60,Retired,98,1,6810.94,2024-11-04 08:07:00,17,Thursday,8150.233333333334,5,0.0489992571866458,5,5,0,Legitimate,Low Risk
TX001751,AC00155,607.28,2023-01-23 16:47:00,Debit,Baltimore,D000376,131.41.45.13,M098,ATM,32,Doctor,84,1,9679.68,2024-11-04 08:10:00,16,Monday,15615.383333333333,6,0.06273113045777776,6,6,0,Legitimate,Low Risk
TX002413,AC00155,91.5,2023-03-27 16:26:00,Debit,Omaha,D000113,168.128.200.203,M033,ATM,47,Doctor,77,1,667.66,2024-11-04 08:07:00,16,Monday,14103.683333333332,6,0.1368408458708462,6,6,0,Legitimate,Low Risk
